,noun,adj,turker_judgment,wiki_similarity,ldp_similarity,bert_p,bert_gen
1205,star,yellow,4.25,0.4212290644645691,0.7239114046096802,0.06320562213659286,0.17553451657295227
1206,duck,yellow,5.0,0.38029009103775024,0.4544482231140137,0.03060414269566536,0.05809365212917328
1207,bear,yellow,2.25,0.3533147573471069,0.2362525314092636,0.005959288217127323,0.007588012609630823
1208,bird,yellow,3.0,0.4017338454723358,0.28365087509155273,0.09867843240499496,0.036665916442871094
1209,horse,yellow,1.3333333333333333,0.3954348266124725,0.34009870886802673,0.05456090718507767,0.05554302781820297
1210,frog,yellow,2.5,0.3769242763519287,0.5125581622123718,0.22390009462833405,0.005164965987205505
1211,cat,yellow,3.0,0.3962731659412384,0.3488154709339142,0.0854247659444809,0.018358219414949417
1212,sheep,yellow,1.5,0.4010349214076996,0.4688118100166321,0.01184605248272419,0.02643217146396637
1213,goldfish,yellow,4.333333333333333,0.3409773111343384,0.22015520930290225,0.2819884717464447,0.08443751186132431
1214,piece,yellow,2.75,0.3699996173381805,0.38075438141822815,0.0017366192769259214,0.00781826488673687
1215,fish,yellow,3.25,0.3854050040245056,0.5238273739814758,0.05927601456642151,0.04245496913790703
1216,guy,yellow,2.0,0.3388398885726929,0.21443456411361692,0.003632548963651061,0.0009550254326313734
1217,wing,yellow,2.25,0.3784044086933136,0.371012806892395,0.004418221302330494,0.04820757731795311
1218,boat,yellow,3.0,0.3778732120990753,0.39780524373054493,0.019048547372221947,0.01011622603982687
1219,paint,yellow,3.25,0.4378044307231903,0.36082956194877625,0.1707920879125595,0.16166925430297852
1220,car,yellow,2.25,0.4275946021080017,0.34132450819015503,0.06119862198829651,0.014586953446269035
1221,milk,yellow,1.5,0.3879830241203308,0.2397696077823639,0.03538535162806511,0.03344718739390373
1222,lemon,yellow,5.75,0.5102632641792297,0.34267207980155945,0.2408432960510254,0.8697975873947144
1223,banana,yellow,5.75,0.4556178748607636,0.357002317905426,0.20372158288955688,0.3887886703014374
1224,block,yellow,2.75,0.3645111620426178,0.7129552364349365,0.00108534621540457,0.018193671479821205
1225,ball,yellow,3.0,0.4371254742145538,0.33250069618225103,0.04646189883351326,0.019269507378339767
1226,book,yellow,3.0,0.3765666484832764,0.12250374257564545,0.11609310656785965,0.024634424597024918
1227,moon,yellow,3.25,0.4275870323181152,0.4196997880935669,0.00025652174372226,0.004480566829442978
1228,flag,yellow,4.5,0.4906522631645202,0.428398996591568,0.020358193665742874,0.19335494935512543
1229,box,yellow,3.0,0.4884834885597229,0.2556042373180389,0.02562900446355343,0.047260917723178864
1230,circle,yellow,4.0,0.41023388504982,0.6150938272476196,0.0156723540276289,0.012589276768267155
1231,lion,yellow,5.0,0.3941957354545593,0.3693751096725464,0.0006412205402739346,0.023053040727972984
1232,scarf,yellow,3.0,0.4406457841396332,0.4162624180316925,0.24271607398986816,0.20339727401733398
1233,baby,yellow,1.25,0.4073252975940704,0.10335604101419447,0.008926814422011375,0.0003151385753881186
1234,crayon,yellow,3.25,0.4831609129905701,0.6948111057281494,0.5219078063964844,0.2931329905986786
1235,table,yellow,2.25,0.4057773351669312,0.15000632405281067,0.0012249946594238281,0.003436814760789275
1236,brush,yellow,2.75,0.3712933361530304,0.07988952100276947,0.019652793183922768,0.07598361372947693
1237,mountain,yellow,1.5,0.4175128936767578,0.2785776853561401,0.029606791213154793,0.0004068267298862338
1238,sun,yellow,6.75,0.4591775834560394,0.4606034159660339,0.008535892702639103,0.003587935119867325
1239,cement,yellow,2.25,0.3295472264289856,0.3574100732803345,0.02211054041981697,0.1435714215040207
1240,truck,yellow,2.5,0.4531817138195038,0.16167710721492767,0.10731103271245956,0.0017447860445827246
1241,hippo,yellow,1.0,0.3485381007194519,0.20834147930145264,0.024337952956557274,0.015571795403957367
1242,costume,yellow,2.5,0.39352270960807795,0.1672852784395218,0.06652205437421799,0.07724269479513168
1243,cup,yellow,3.0,0.38335120677948,0.3887066841125488,0.009286735206842422,0.2452813684940338
1244,turtle,yellow,1.5,0.4071995317935944,0.5917314291000366,0.016129087656736374,0.020494846627116203
1245,hat,yellow,4.0,0.4334147274494171,0.41729313135147095,0.014155616983771324,0.2075890153646469
1246,broom,yellow,3.5,0.38346898555755615,0.3829725384712219,0.047327492386102676,0.6211658716201782
1247,leaf,yellow,4.5,0.4641302525997162,0.4939711391925812,0.05077893286943436,0.03958861157298088
1248,house,yellow,2.75,0.3904687166213989,0.04048842564225197,0.013813719153404236,0.012141967192292213
1249,balloon,yellow,3.5,0.4086766242980957,0.5355254411697388,0.47553181648254395,0.003897284157574177
1250,bowl,yellow,3.0,0.32620999217033386,0.33794447779655457,0.007489992771297693,0.03192945942282677
1251,hair,yellow,2.75,0.4548638463020325,0.11168817430734634,0.009748601354658604,0.022466465830802917
1252,butterfly,yellow,3.25,0.34972673654556274,0.4649301767349243,0.21789130568504333,0.10880272835493088
1253,card,yellow,2.25,0.5393406152725221,0.35213252902030945,0.02072625234723091,0.14115020632743835
1254,shirt,yellow,3.5,0.4831770658493042,0.21870696544647214,0.10112516582012177,0.012972451746463776
1255,hay,yellow,4.75,0.3457564115524292,0.2874941825866699,0.069556325674057,0.05069884657859802
1256,mustache,yellow,2.0,0.3646627366542816,0.30809614062309265,0.08057159930467606,0.12980212271213531
1257,van,yellow,2.5,0.40709829330444336,0.4284049570560455,0.2836223244667053,0.0027570321690291166
1258,airplane,yellow,3.0,0.33626788854599,0.3142922520637512,0.04890860989689827,0.0064789121970534325
1259,bow,yellow,2.75,0.3698024153709412,0.3300556540489197,0.06104188784956932,0.19230866432189941
1260,shoe,yellow,2.25,0.3734839856624603,0.28494560718536377,0.008064755238592625,0.11927104741334915
1261,page,yellow,3.0,0.20391422510147092,0.2448040843009949,0.013762502931058407,0.02356756664812565
1262,coat,yellow,2.333333333333333,0.4532745480537415,0.24621808528900144,0.0218464657664299,0.026810303330421448
1263,crib,yellow,2.6666666666666665,0.2890876233577728,0.14596609771251678,0.0030226644594222307,0.019864371046423912
1264,dress,yellow,3.25,0.4193056523799896,0.18196599185466766,0.10567501187324524,0.09684395045042038
1265,outfit,yellow,3.25,0.3819452524185181,0.3250148594379425,0.014128584414720535,0.04861146956682205
1266,bed,yellow,2.75,0.3689349293708801,0.0047871493734419355,0.0035601728595793247,0.0005999127752147615
1267,pen,yellow,3.25,0.4058671593666077,0.5149693489074707,0.09994608908891678,0.11297866702079773
1268,bib,yellow,4.25,0.4558669328689575,0.24828463792800906,0.20648537576198578,0.3016613721847534
1269,bag,yellow,2.5,0.43285876512527466,0.17096443474292755,0.029738854616880417,0.004348263144493103
1270,noodle,yellow,3.75,0.3486892879009247,0.27585655450820923,0.15246935188770294,0.011430719867348671
1271,duckling,yellow,5.5,0.2863594591617584,0.22221983969211576,3.8896330806892365e-05,0.014902790077030659
1272,footprint,yellow,1.75,0.27806782722473145,0.14801952242851255,0.01917547546327114,0.009245025925338268
1273,hose,yellow,3.0,0.3568777143955231,0.2816120684146881,0.007855300791561604,0.022915640845894814
1274,bucket,yellow,3.0,0.4053735136985779,0.2425290048122406,0.014010622166097164,0.00013996585039421916
1275,cupcake,yellow,4.0,0.3174112141132355,0.3743484914302826,0.33568814396858215,0.03816888481378555
1276,door,yellow,2.5,0.3406784236431122,0.11509055644273758,0.0006861464353278279,2.2190672098076902e-05
1277,queen,yellow,2.25,0.3349965512752533,0.24088673293590546,0.013927506282925606,0.0030065106693655252
1278,shell,yellow,2.75,0.3618610501289368,0.37599539756774897,0.023667996749281883,0.0018117980798706412
1279,dot,yellow,2.25,0.4164249300956726,0.6828398108482361,0.0465845912694931,0.5531500577926636
1280,ribbon,yellow,4.0,0.4707431197166443,0.3953905701637268,0.25144490599632263,0.6976865530014038
1281,arrow,yellow,2.25,0.4518678784370422,0.4829590320587158,0.029012039303779602,0.06332870572805405
1282,dragon,yellow,2.75,0.4424554705619812,0.4496226906776428,0.1146664172410965,0.0020111773628741503
1283,necklace,yellow,3.0,0.3772296607494354,0.3379552662372589,0.005851177964359522,0.18285611271858215
1284,train,yellow,3.5,0.367706686258316,0.2543225586414337,0.07019194215536118,0.001650651334784925
1285,wheel,yellow,2.0,0.3951028287410736,0.473310649394989,0.0002629146911203861,0.01415424793958664
1286,barrel,yellow,2.75,0.2897203862667084,0.3217025399208069,0.0018440434942021966,0.042827486991882324
1287,cheese,yellow,4.5,0.4096119403839111,0.31949517130851746,0.007456651423126459,0.042997878044843674
1288,tunnel,yellow,2.25,0.3197064697742462,0.28781482577323914,0.008792256936430931,0.0003753987548407167
1289,dinosaur,yellow,1.25,0.3689359426498413,0.5397476553916931,0.06651846319437027,0.01473250426352024
1290,head,yellow,3.0,0.4077349007129669,0.15603946149349213,0.007873800583183765,0.16018536686897278
1291,mouth,yellow,1.5,0.34867987036705017,0.13608422875404358,0.025256376713514328,0.00399013003334403
1292,bubble,yellow,1.75,0.4001127481460571,0.23002269864082334,0.08220293372869492,0.004492392763495445
1293,lid,yellow,2.5,0.352418065071106,0.4809735715389252,0.013744407333433628,0.015331949107348919
1294,bus,yellow,4.5,0.4134299755096436,0.1037878692150116,0.03343484550714493,0.01239017304033041
1295,floor,yellow,2.25,0.3298359811306,0.16751457750797272,0.0002527806209400296,0.0026279622688889503
1296,dish,yellow,3.0,0.3880549371242523,0.2300744950771332,0.003070665057748556,0.06575191020965576
1297,bin,yellow,2.6666666666666665,0.35721638798713684,0.427323043346405,0.0006059510633349419,0.009904597885906696
1298,bread,yellow,3.25,0.3410475254058838,0.2908024191856384,0.04847298189997673,0.011043979786336422
1299,towel,yellow,3.5,0.4083109200000763,0.2530563175678253,0.010080867446959019,0.0014367466792464256
1300,cap,yellow,3.0,0.4256494641304016,0.4929671287536621,0.018622830510139465,0.07049603015184402
1301,leg,yellow,1.75,0.3502301871776581,0.2618435621261597,0.0032196841202676296,0.05152366682887077
1302,chalk,yellow,3.5,0.4017864465713501,0.4628123342990875,0.2317182421684265,0.04772238805890083
1303,tongue,yellow,1.75,0.385190099477768,0.21487705409526825,0.2354760468006134,0.1244567483663559
1304,tooth,yellow,3.75,0.3828976154327393,0.21585477888584134,0.0698026567697525,0.12079598754644394
1305,eye,yellow,2.75,0.418603241443634,0.3889065980911255,0.07666179537773132,0.1838633269071579
1306,finger,yellow,1.75,0.3739545047283173,0.2750667929649353,0.0027735750190913677,0.13915637135505676
1307,pig,yellow,1.5,0.4237905442714691,0.4204431176185608,0.039263997226953506,0.007092183921486139
1308,handle,yellow,2.75,0.273360013961792,0.4882788956165314,0.0005667028017342091,0.0571102648973465
1309,hand,yellow,2.5,0.3917139768600464,0.29337000846862793,0.017113912850618362,0.0050870152190327644
1310,couch,yellow,2.75,0.32267627120018005,0.13310836255550385,0.07159856706857681,0.0021590597461909056
1311,flower,yellow,3.0,0.4670049548149109,0.7038206458091736,0.4420582056045532,0.8944241404533386
1312,chair,yellow,3.25,0.346606582403183,0.1304282248020172,0.005008855368942022,0.008840611204504967
1313,cow,yellow,1.0,0.3958991467952728,0.3256259858608246,0.020809629932045937,0.007454988081008196
1314,bee,yellow,5.5,0.3648407459259033,0.3567447364330292,0.07193109393119812,0.019427338615059853
1315,ring,yellow,3.25,0.4087434411048889,0.3350854814052582,0.014371229335665703,0.12203411757946014
1316,knight,yellow,1.6666666666666667,0.32316410541534424,0.3898538947105408,0.010715861804783344,0.0008796827751211822
1317,picture,yellow,2.75,0.4336518347263336,0.2530025541782379,0.001413502381183207,0.00455133430659771
1318,chick,yellow,5.75,0.3695858418941498,0.2312148064374924,0.0019240470137447119,0.03585009276866913
1319,pizza,yellow,2.0,0.34400108456611633,0.2461524754762649,0.042219944298267365,0.0017408394487574697
1320,tower,yellow,2.75,0.36691969633102417,0.3005745410919189,0.009045368060469627,0.004426293540745974
1321,triangle,yellow,2.75,0.4712236225605011,0.7457016110420227,0.04091320559382439,0.011648913845419884
1322,light,yellow,3.6666666666666665,0.5119743943214417,0.497393548488617,0.15079784393310547,0.005581757519394159
1323,paper,yellow,2.75,0.4216239154338837,0.4171432256698608,0.528495192527771,0.3933738172054291
1324,school,yellow,2.5,0.3802935183048248,-0.08075055480003357,0.0005631762905977666,0.005649862345308065
1325,puppy,yellow,1.75,0.3574835062026977,0.20934554934501648,0.024567948654294014,0.022303853183984756
1326,collar,yellow,3.25,0.4587100148200989,0.3223535418510437,0.11413145065307617,0.1125573143362999
1327,stripe,yellow,4.0,0.53497314453125,0.574845552444458,0.22477082908153534,0.22407887876033783
1328,pepper,yellow,3.0,0.4238096475601196,0.4858600199222565,0.01184643805027008,0.2860496938228607
1329,pot,yellow,2.75,0.3459387719631195,0.4505455791950226,0.012694302015006542,0.0036164787597954273
1330,honey,yellow,4.25,0.3998787999153137,0.058341696858406074,0.10490679740905762,0.4239749312400818
1331,key,yellow,2.25,0.392634242773056,0.4159353077411652,0.028511060401797295,0.07572950422763824
1332,submarine,yellow,2.25,0.32573261857032776,0.3676811456680298,0.6106252670288086,0.027580484747886658
1333,egg,yellow,2.75,0.3978957235813141,0.28654837608337397,0.011618232354521751,0.061774324625730515
1334,chicken,yellow,3.6666666666666665,0.4577869772911072,0.33091825246810913,0.007662630174309015,0.014313694089651108
1335,ticket,yellow,3.0,0.3730198740959168,0.1400451809167862,0.012738751247525215,0.014461294747889042
1336,blanket,yellow,3.0,0.4098576009273529,0.3744214475154877,0.1332969069480896,0.0022940863855183125
1337,lip,yellow,1.75,0.4003528356552124,0.20995846390724185,0.0017819470958784223,0.08596127480268478
1338,spot,yellow,2.75,0.4376843273639679,0.2687462270259857,0.0021016693208366632,0.13124877214431763
1339,curve,yellow,2.25,0.3894406259059906,0.30404746532440186,0.0005809240974485874,0.0005519646219909191
1340,tape,yellow,3.75,0.4335203170776367,0.1262321025133133,0.25252875685691833,0.34932783246040344
1341,line,yellow,3.5,0.47453573346138,0.22098690271377566,0.2758948504924774,0.00016698907711543143
1342,cab,yellow,5.75,0.4209194481372833,0.35407888889312744,1.0,0.002468974096700549
1343,track,yellow,2.5,0.32116830348968506,0.3898573815822601,0.041898392140865326,0.005852330010384321
1344,leave,yellow,3.0,0.3068116009235382,-0.04343817010521889,9.53534254222177e-05,0.00017649521760176867
1345,coral,yellow,2.75,0.4109413623809815,0.26819807291030884,0.1344068944454193,0.333467036485672
1346,sky,yellow,1.75,0.5083134770393372,0.458421528339386,0.003804535372182727,0.009199784137308598
1347,parrot,yellow,3.0,0.3932895362377167,0.2881437540054321,0.25677645206451416,0.04520836099982262
1348,letter,yellow,2.25,0.4287398159503937,0.3650155067443848,0.054120250046253204,0.3249659538269043
1349,apple,yellow,4.0,0.40991249680519104,0.29879072308540344,0.05865580961108208,0.26732805371284485
1350,lemonade,yellow,5.6,0.34353917837142944,0.3127193748950958,0.10759104043245316,0.05490026995539665
1351,cross,yellow,2.6,0.4400089383125305,0.16183781623840332,0.008670796640217304,0.07982566207647324
1352,rain,yellow,1.75,0.4186278879642487,0.3188451826572418,0.0024088018108159304,0.00037785532185807824
1353,shelf,yellow,3.5,0.2930749952793121,0.2381022423505783,0.0007140054367482662,0.0031712434720247984
1354,spider,yellow,2.5,0.4223287105560303,0.2059817761182785,0.24159657955169678,0.03721310570836067
1355,water,yellow,2.75,0.43338194489479065,0.21879102289676666,0.013293534517288208,0.0030589373782277107
1356,feather,yellow,2.75,0.39788657426834106,0.18322508037090304,0.1106635183095932,0.15465639531612396
1357,boy,yellow,2.0,0.4239536225795746,0.14537598192691806,0.0007031607674434781,0.0011790707940235734
1358,glass,yellow,2.75,0.41349732875823975,0.2132919281721115,0.0006614804151467979,0.022513918578624725
1359,stick,yellow,3.0,0.4182790517807007,0.2544475793838501,0.09036331623792648,0.14432823657989502
1360,tube,yellow,2.5,0.4045729041099548,0.267380565404892,0.13238444924354553,0.07214344292879105
1361,guitar,yellow,2.5,0.3641673922538757,0.1804712563753128,0.012404118664562702,0.05804760754108429
1362,tail,yellow,2.75,0.422478049993515,0.4573825597763062,0.2265024334192276,0.16980595886707306
1363,curtain,yellow,2.5,0.3725835978984833,0.2367254048585892,0.09695073217153549,0.0011588955530896783
1364,cake,yellow,4.0,0.395846039056778,0.3038649559020996,0.026022376492619514,0.011441157199442387
1365,bear,brown,5.0,0.5014764666557312,0.2983386218547821,0.11286746710538864,0.00968951266258955
