subid,itemid,trialnum,adjective,noun,article,adj_article,rating,date,timestamp,reactiontime
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,1,thyroid,infection,an,a,3,5/8/2023,20:47:27,2513
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,2,row,row,a,a,8,5/8/2023,20:47:30,2446
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,3,square,paper,a,a,6,5/8/2023,20:47:33,3077
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,4,cashier,chap,a,a,8,5/8/2023,20:47:36,2422
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,5,water,feed,NA,NA,8,5/8/2023,20:47:39,2350
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,6,slam,dinosaur,a,a,8,5/8/2023,20:47:43,3642
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,7,green,helmet,a,a,3,5/8/2023,20:47:46,3327
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,8,computer,man,a,a,8,5/8/2023,20:47:51,3707
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,9,pound,wallpaper,NA,NA,8,5/8/2023,20:47:55,3652
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,10,soapy,bubble,a,a,3,5/8/2023,20:47:59,4183
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,11,orange,skin,NA,NA,3,5/8/2023,20:48:02,2319
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,12,NA,NA,NA,NA,5,5/8/2023,20:48:04,1990
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,13,food,picture,a,a,3,5/8/2023,20:48:07,2323
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,14,wiggle,wiggle,a,a,8,5/8/2023,20:48:10,2925
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,15,green,star,a,a,1,5/8/2023,20:48:18,7028
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,16,pink,piece,a,a,3,5/8/2023,20:48:21,2387
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,17,purple,head,a,a,1,5/8/2023,20:48:26,4540
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,18,night,mother,a,a,8,5/8/2023,20:48:44,18175
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,19,fat,dinner,a,a,8,5/8/2023,20:48:51,6522
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,20,garden,door,a,a,1,5/8/2023,20:48:58,6364
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,21,foot,hole,a,a,8,5/8/2023,20:49:03,4668
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,22,curtain,rail,a,a,3,5/8/2023,20:49:07,3226
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,23,comforter,cover,a,a,3,5/8/2023,20:49:18,10762
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,24,brown,bottom,a,a,8,5/8/2023,20:49:22,3257
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,25,whale,dog,a,a,1,5/8/2023,20:49:30,8266
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,26,alphabet,one,a,an,8,5/8/2023,20:49:40,8857
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,27,yellow,yellow,NA,NA,8,5/8/2023,20:49:42,2011
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,28,top,garden,a,a,8,5/8/2023,20:49:51,8430
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,29,green,stem,a,a,6,5/8/2023,20:49:55,3601
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,30,cargo,ship,a,a,4,5/8/2023,20:50:01,5556
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,31,night,wooden,a,a,8,5/8/2023,20:50:06,5213
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,32,hammer,head,a,a,3,5/8/2023,20:50:10,2878
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,33,top,card,a,a,3,5/8/2023,20:50:13,2540
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,34,daddy,travels,NA,NA,8,5/8/2023,20:50:15,2300
4418-f0aefd1e-51b8-4c91-a5dc-5187a9d90b39,23,35,purple,wheel,a,a,2,5/8/2023,20:50:19,3545
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,0,pussy,hair,NA,NA,3,5/8/2023,18:57:12,8261
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,1,puppy,blanket,a,a,3,5/8/2023,18:57:16,3600
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,2,dead,bug,a,a,3,5/8/2023,18:57:21,4338
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,3,color,circle,a,a,3,5/8/2023,18:57:27,5057
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,4,NA,NA,NA,NA,5,5/8/2023,18:57:30,2472
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,5,hot,oil,NA,NA,3,5/8/2023,18:57:35,5460
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,6,rope,walker,a,a,3,5/8/2023,18:57:40,3666
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,7,mummy,mummy,a,a,7,5/8/2023,18:57:44,3725
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,8,walking,boot,a,a,7,5/8/2023,18:57:51,7046
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,9,bird,bath,a,a,3,5/8/2023,18:57:55,3672
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,10,family,exercise,an,a,3,5/8/2023,18:57:58,2576
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,11,key,chain,a,a,3,5/8/2023,18:58:02,3063
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,12,dressing,room,a,a,3,5/8/2023,18:58:06,3650
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,13,round,egg,an,a,7,5/8/2023,18:58:10,3598
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,14,bottom,baby,a,a,8,5/8/2023,18:58:14,3890
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,15,meat,sandwich,a,a,5,5/8/2023,18:58:19,4399
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,16,kissing,hand,a,a,3,5/8/2023,18:58:24,4336
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,17,fish,bowl,a,a,3,5/8/2023,18:58:26,1804
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,18,mustard,daddy,a,a,8,5/8/2023,18:58:31,4543
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,19,bubble,flavor,a,a,1,5/8/2023,18:58:44,12740
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,20,spider,leg,a,a,3,5/8/2023,18:58:47,2783
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,21,lego,person,a,a,2,5/8/2023,18:58:54,6455
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,22,railway,line,a,a,3,5/8/2023,18:58:58,3263
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,23,marble,flooring,NA,NA,3,5/8/2023,18:59:01,3136
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,24,veggie,cheese,NA,NA,1,5/8/2023,18:59:06,4044
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,25,mail,box,a,a,3,5/8/2023,18:59:09,3266
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,26,gum,drop,a,a,3,5/8/2023,18:59:13,3366
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,27,fish,eye,an,a,3,5/8/2023,18:59:19,5320
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,28,bear,hunter,a,a,3,5/8/2023,18:59:22,2588
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,29,mutant,toy,a,a,1,5/8/2023,18:59:28,6042
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,30,birth,month,a,a,3,5/8/2023,18:59:33,4211
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,31,purple,balloon,a,a,3,5/8/2023,18:59:36,2851
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,32,purple,phone,a,a,3,5/8/2023,18:59:40,3298
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,33,floor,board,a,a,3,5/8/2023,18:59:43,3004
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,34,brother,chick,a,a,3,5/8/2023,18:59:48,4386
6912-eb5dd06d-64f6-4f79-a8ea-66611466ee7a,29,35,hot,bag,a,a,3,5/8/2023,18:59:53,4083
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,0,mixer,tap,a,a,8,5/8/2023,21:04:28,5732
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,1,gold,medal,a,a,4,5/8/2023,21:04:31,2573
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,2,mama,deer,a,a,4,5/8/2023,21:04:33,1696
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,3,green,pea,a,a,7,5/8/2023,21:04:35,2121
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,4,glass,dancing,NA,NA,2,5/8/2023,21:04:39,3078
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,5,orange,peach,a,an,7,5/8/2023,21:04:41,1814
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,6,baby,girl,a,a,3,5/8/2023,21:04:44,2912
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,7,boots,honey,NA,NA,8,5/8/2023,21:04:46,1801
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,8,hay,stack,a,a,2,5/8/2023,21:04:49,2373
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,9,cigarette,smoking,NA,NA,4,5/8/2023,21:04:52,2130
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,10,head,pirate,a,a,3,5/8/2023,21:04:56,4026
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,11,rocky,rocky,a,a,8,5/8/2023,21:04:58,1500
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,12,stick,mommy,a,a,1,5/8/2023,21:05:02,3220
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,13,red,seat,a,a,3,5/8/2023,21:05:04,1818
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,14,pumpkin,mouth,a,a,1,5/8/2023,21:05:08,3090
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,15,family,room,a,a,4,5/8/2023,21:05:10,2176
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,16,tobacco,jar,a,a,1,5/8/2023,21:05:38,27212
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,17,brown,trunk,a,a,4,5/8/2023,21:05:40,1913
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,18,picnic,blanket,a,a,3,5/8/2023,21:05:43,2201
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,19,web,site,a,a,3,5/8/2023,21:05:48,5269
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,20,bear,cookie,a,a,2,5/8/2023,21:05:53,3857
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,21,juice,man,a,a,1,5/8/2023,21:05:56,2804
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,22,brake,dust,NA,NA,2,5/8/2023,21:05:58,2014
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,23,shore,island,an,a,7,5/8/2023,21:06:03,3820
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,24,shoe,rack,a,a,3,5/8/2023,21:06:05,2117
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,25,orange,letter,a,an,3,5/8/2023,21:06:08,2808
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,26,kick,kick,a,a,8,5/8/2023,21:06:10,1442
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,27,NA,NA,NA,NA,5,5/8/2023,21:06:12,1616
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,28,outside,toy,a,an,3,5/8/2023,21:06:16,3184
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,29,pointy,fish,a,a,3,5/8/2023,21:06:18,1559
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,30,bubble,game,a,a,3,5/8/2023,21:06:21,2248
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,31,brown,guy,a,a,3,5/8/2023,21:06:23,2364
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,32,bicycle,store,a,a,3,5/8/2023,21:06:26,2677
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,33,rain,umbrella,an,a,7,5/8/2023,21:06:29,1903
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,34,plastic,lid,a,a,5,5/8/2023,21:06:32,2672
4687-f6740f02-14cf-4d35-81bc-88f40109b749,90,35,brush,handle,a,a,3,5/8/2023,21:06:34,2053
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,0,dancing,troop,a,a,3,5/8/2023,19:00:47,2869
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,1,outside,guy,a,an,2,5/8/2023,19:00:50,2313
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,2,sinus,infection,an,a,3,5/8/2023,19:00:52,1756
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,3,day,game,a,a,2,5/8/2023,19:00:55,2132
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,4,purple,purple,NA,NA,8,5/8/2023,19:00:57,2156
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,5,purple,flower,a,a,2,5/8/2023,19:01:01,2826
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,6,dead,head,a,a,2,5/8/2023,19:01:03,1744
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,7,spaghetti,meatball,a,a,3,5/8/2023,19:01:05,2066
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,8,garden,worm,a,a,2,5/8/2023,19:01:07,1772
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,9,back,yard,a,a,3,5/8/2023,19:01:09,1614
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,10,solar,eclipse,an,a,3,5/8/2023,19:01:12,2061
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,11,corner,piece,a,a,3,5/8/2023,19:01:15,3110
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,12,NA,NA,NA,NA,5,5/8/2023,19:01:18,2016
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,13,bud,room,a,a,2,5/8/2023,19:01:23,4411
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,14,record,player,a,a,3,5/8/2023,19:01:25,1970
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,15,enamel,shell,a,an,2,5/8/2023,19:01:27,1939
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,16,banana,bread,NA,NA,3,5/8/2023,19:01:29,1418
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,17,furry,tummy,a,a,2,5/8/2023,19:01:33,2908
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,18,pen,knife,a,a,2,5/8/2023,19:02:36,63158
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,19,patio,door,a,a,3,5/8/2023,19:02:39,2254
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,20,moose,call,a,a,2,5/8/2023,19:02:41,1815
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,21,photo,album,an,a,3,5/8/2023,19:02:43,1580
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,22,guy,talking,NA,NA,3,5/8/2023,19:02:45,1691
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,23,sweet,one,a,a,2,5/8/2023,19:02:47,1802
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,24,day,bear,a,a,2,5/8/2023,19:02:49,1389
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,25,brown,eye,an,a,3,5/8/2023,19:02:51,1660
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,26,fruit,pasta,NA,NA,2,5/8/2023,19:02:55,3664
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,27,pink,whale,a,a,2,5/8/2023,19:02:57,1345
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,28,tank,bike,a,a,2,5/8/2023,19:03:00,2952
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,29,arm,pit,a,an,2,5/8/2023,19:03:03,1880
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,30,bright,star,a,a,5,5/8/2023,19:03:06,2458
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,31,kitchen,sink,a,a,3,5/8/2023,19:03:09,2639
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,32,purple,octagon,an,a,3,5/8/2023,19:03:12,3363
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,33,dirty,milk,NA,NA,3,5/8/2023,19:03:15,2101
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,34,diving,board,a,a,3,5/8/2023,19:03:17,1570
4035-72c4acd2-9a3f-4a35-b723-168b6d47cc90,43,35,drop,curtain,a,a,2,5/8/2023,19:03:21,3963
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,0,pink,yogurt,NA,NA,2,5/8/2023,21:13:39,4988
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,1,water,mommy,a,a,8,5/8/2023,21:13:42,2915
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,2,hot,coffee,NA,NA,6,5/8/2023,21:13:46,3738
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,3,jellyfish,family,a,a,2,5/8/2023,21:13:51,3682
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,4,navy,coat,a,a,2,5/8/2023,21:13:54,3131
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,5,wet,pile,a,a,8,5/8/2023,21:13:58,3189
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,6,grey,boot,a,a,3,5/8/2023,21:14:01,3300
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,7,wet,honey,NA,NA,8,5/8/2023,21:14:04,2551
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,8,dog,poop,NA,NA,3,5/8/2023,21:14:08,3661
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,9,stew,pot,a,a,2,5/8/2023,21:14:13,4307
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,10,green,hat,a,a,2,5/8/2023,21:14:16,2083
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,11,chocolate,ice,NA,NA,8,5/8/2023,21:14:19,2891
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,12,brown,table,a,a,6,5/8/2023,21:14:23,3389
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,13,marker,paper,a,a,8,5/8/2023,21:14:26,2983
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,14,flat,roof,a,a,3,5/8/2023,21:14:29,2821
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,15,NA,NA,NA,NA,5,5/8/2023,21:14:33,3556
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,16,fat,elephant,an,a,2,5/8/2023,21:14:38,4136
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,17,obituary,obituary,an,an,8,5/8/2023,21:14:41,2711
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,18,wooden,hammer,a,a,3,5/8/2023,21:14:46,4188
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,19,sleeping,bag,a,a,3,5/8/2023,21:14:49,3362
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,20,family,tie,a,a,2,5/8/2023,21:14:54,4007
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,21,butter,puddle,a,a,8,5/8/2023,21:14:57,3066
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,22,day,color,a,a,8,5/8/2023,21:15:02,3825
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,23,frozen,bean,a,a,8,5/8/2023,21:15:05,2594
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,24,green,flag,a,a,2,5/8/2023,21:15:08,2817
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,25,dogs,biscuit,a,a,2,5/8/2023,21:15:11,3212
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,26,microwave,lid,a,a,8,5/8/2023,21:15:15,2736
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,27,pink,shoe,a,a,2,5/8/2023,21:15:18,2517
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,28,multicolored,sign,a,a,2,5/8/2023,21:15:21,2755
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,29,pirate,movie,a,a,2,5/8/2023,21:15:23,2293
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,30,pond,bank,a,a,8,5/8/2023,21:15:27,3210
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,31,purple,lipstick,NA,NA,2,5/8/2023,21:15:33,5462
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,32,hot,piggy,a,a,2,5/8/2023,21:15:36,3014
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,33,pet,toy,a,a,3,5/8/2023,21:15:40,3156
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,34,farm,movie,a,a,2,5/8/2023,21:15:45,5114
8775-b84e8604-dde7-48a0-a4a9-a1426639b2c6,105,35,diner,honey,NA,NA,8,5/8/2023,21:15:49,3386
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,0,frog,girl,a,a,2,5/8/2023,17:05:40,3522
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,1,dark,shadow,a,a,6,5/8/2023,17:05:42,2519
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,2,top,man,a,a,8,5/8/2023,17:05:45,2402
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,3,square,bouncer,a,a,1,5/8/2023,17:05:48,2602
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,4,bear,fork,a,a,1,5/8/2023,17:05:52,3380
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,5,purple,teddy,a,a,3,5/8/2023,17:05:55,2031
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,6,manual,gear,a,a,3,5/8/2023,17:05:57,2285
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,7,purple,piece,a,a,3,5/8/2023,17:06:00,2089
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,8,concrete,floor,a,a,3,5/8/2023,17:06:02,2006
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,9,tissue,paper,a,a,3,5/8/2023,17:06:05,2541
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,10,puzzle,maker,a,a,2,5/8/2023,17:06:08,2290
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,11,upstairs,sleeping,NA,NA,2,5/8/2023,17:06:11,2998
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,12,fish,pie,a,a,2,5/8/2023,17:06:13,1640
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,13,wet,mom,a,a,3,5/8/2023,17:06:16,2753
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,14,red,jacket,a,a,3,5/8/2023,17:06:19,2219
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,15,cream,truck,a,a,2,5/8/2023,17:06:22,2991
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,16,plant,debris,NA,NA,3,5/8/2023,17:06:25,2410
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,17,yellow,mouth,a,a,3,5/8/2023,17:06:28,2292
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,18,foot,ball,a,a,3,5/8/2023,17:06:30,2041
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,19,flower,piece,a,a,3,5/8/2023,17:06:34,3590
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,20,wood,cylinder,a,a,3,5/8/2023,17:06:37,2510
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,21,pink,scooter,a,a,2,5/8/2023,17:06:40,2136
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,22,room,slipper,a,a,3,5/8/2023,17:06:42,1958
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,23,NA,NA,NA,NA,5,5/8/2023,17:06:44,1436
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,24,purple,bug,a,a,1,5/8/2023,17:06:48,3038
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,25,shield,brooch,a,a,1,5/8/2023,17:06:51,2629
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,26,outside,soccer,NA,NA,7,5/8/2023,17:06:53,2412
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,27,cinnamon,roll,a,a,3,5/8/2023,17:06:56,2045
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,28,thick,dad,a,a,2,5/8/2023,17:06:59,2484
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,29,ladybug,toy,a,a,3,5/8/2023,17:07:02,2533
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,30,tonic,glass,a,a,3,5/8/2023,17:07:05,2621
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,31,dish,mum,a,a,8,5/8/2023,17:07:07,2109
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,32,yellow,saddle,a,a,2,5/8/2023,17:07:10,2431
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,33,city,mouse,a,a,3,5/8/2023,17:07:13,2417
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,34,pipe,run,a,a,8,5/8/2023,17:07:17,3869
8707-5f599438-772d-4c37-8bd6-6059a737debb,56,35,mommy,doggie,a,a,3,5/8/2023,17:07:20,2262
1418-b1219e38-1757-4cc8-af65-b803ad9ed6c7,132,0,milk,cow,a,a,6,5/8/2023,20:24:40,8139
1418-b1219e38-1757-4cc8-af65-b803ad9ed6c7,132,1,yellow,pot,a,a,3,5/8/2023,20:24:46,4978
1418-b1219e38-1757-4cc8-af65-b803ad9ed6c7,132,2,brick,fire,NA,NA,2,5/8/2023,20:24:51,4920
1418-b1219e38-1757-4cc8-af65-b803ad9ed6c7,132,3,red,tower,a,a,2,5/8/2023,20:24:56,4692
1418-b1219e38-1757-4cc8-af65-b803ad9ed6c7,132,4,brown,lid,a,a,2,5/8/2023,20:25:00,3716
1418-b1219e38-1757-4cc8-af65-b803ad9ed6c7,132,5,bite,person,a,a,8,5/8/2023,20:25:04,3324
